servList__estbDate,servList__faclInfId,servList__faclLat,servList__faclLng,servList__faclNm,servList__faclTyCd,servList__lcMnad,servList__salStaDivCd,servList__salStaNm,servList__wfcltDivCd,servList__wfcltId
20030122,20155800047,35.16044251,129.0535152,광민베스토피아,아파트,부산광역시 부산진구 가야대로755번길 67-10,Y,영업,17,2623010300-3-04100014
20120110,20155800048,35.16050766,129.0538399,화이트빌,다세대주택,부산광역시 부산진구 가야대로755번길 67-5,Y,영업,17,2623010300-3-04100001
20021028,20155800276,35.16054743,129.0535989,뜨락아파트,아파트,부산광역시 부산진구 가야대로755번길 67-8,Y,영업,17,2623010300-3-04100013
20110720,20155800277,35.16080695,129.053961,스타원룸,다세대주택,부산광역시 부산진구 가야대로755번길 68,Y,영업,17,2623010300-3-04080003
20100412,20155800278,35.16074916,129.0537765,드림하이,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로755번길 69,Y,영업,17,2623010300-1-04100002
20120713,20155800282,35.15810135,129.0542871,이룸하우스,다세대주택,부산광역시 부산진구 가야대로755번길 8,Y,영업,17,2623010300-3-04660023
20120831,20155800283,0,0,THERAUM,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로756번길 13,Y,영업,17,2623010300-3-05040004
20170530,20155800284,0,0,일반숙박시설,일반숙박시설,부산광역시 부산진구 가야대로756번길 16,Y,영업,17,2623010300-1-05110001
20010614,20155800288,35.15638816,129.0543025,초록지붕,다세대주택,부산광역시 부산진구 가야대로756번길 23,Y,영업,17,2623010300-3-05120016
20111209,20155800289,35.15615894,129.054072,frog,다세대주택,부산광역시 부산진구 가야대로756번길 28,Y,영업,17,2623010300-3-05110005
20130405,20155800290,35.15604609,129.0540414,스카이타워,다세대주택,부산광역시 부산진구 가야대로756번길 32,Y,영업,17,2623010300-3-05110007
20030808,20155800517,35.15817353,129.055371,주차장,주차장,부산광역시 부산진구 가야대로765번길 10,Y,영업,17,2623010300-1-04850011
20171023,20155800518,35.1585852,129.0554764,부전동보성오페라,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로765번길 18,Y,영업,17,2623010300-3-04770003
20170929,20155800519,35.15911773,129.0554262,금융업소 등 일반업무시설,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로765번길 30,Y,영업,17,2623010300-3-04740088
20120118,20155800523,35.15655624,129.0573383,일반음식점,일반음식점,부산광역시 부산진구 가야대로784번길 21,Y,영업,17,2623010300-1-05020020
20190501,20155800524,35.15553805,129.0564452,더 토포필리아,금융업소 등 일반업무시설,부산광역시 부산진구 가야대로784번길 46-14,Y,영업,17,2623010300-3-05160005
19980411,20155800525,35.1599312,129.022396,현대아파트,아파트,부산광역시 부산진구 개금본동로 34,Y,영업,17,2623011100-3-00190002
19990411,20155800754,35.1599312,129.022396,현대아파트,아파트 부대복리시설,부산광역시 부산진구 개금본동로 34,Y,영업,17,2623011100-3-00190002
20090820,20155800755,0,0,해바라기자연유치원,유치원,부산광역시 부산진구 개금본동로9번길 48,Y,영업,17,2623011100-1-02300000
20071114,20155800756,35.1548023,129.0273222,개금 롯데캐슬,아파트 부대복리시설,부산광역시 부산진구 개금온정로 10,Y,영업,17,2623011100-3-07960000
20071114,20155800760,35.1548023,129.0273222,개금 롯데캐슬,아파트,부산광역시 부산진구 개금온정로 10,Y,영업,17,2623011100-3-07960000
20140429,20155800761,0,0,개금블루스카이,아파트,부산광역시 부산진구 개금온정로 6,Y,영업,17,2623011100-3-01980001
20111130,20155800762,35.15398106,129.0256416,개금코아팰리스,아파트,부산광역시 부산진구 개금온정로 6-1,Y,영업,17,2623011100-3-01880010
20160316,20155800766,35.15434379,129.0246388,청운예가,금융업소 등 일반업무시설,부산광역시 부산진구 개금온정로 9-10,Y,영업,17,2623011100-3-01950008
20001121,20155800767,35.16963922,129.0679611,형옥오피스텔,금융업소 등 일반업무시설,부산광역시 부산진구 거제대로 14-7,Y,영업,17,2623010100-3-04020021
20020530,20155800768,35.17016836,129.0678623,우호 스카이빌,아파트,부산광역시 부산진구 거제대로 16-7,Y,영업,17,2623010100-3-04010008
20030523,20155800995,35.17156839,129.0686012,대원칸타빌멤버스,아파트 부대복리시설,부산광역시 부산진구 거제대로 26,Y,영업,17,2623010100-3-05250000
20030523,20155800996,35.17156839,129.0686012,대원칸타빌멤버스,아파트,부산광역시 부산진구 거제대로 26,Y,영업,17,2623010100-3-05250000
20181211,20155800997,35.17187666,129.0677476,신협양정빌딩,금융업소 등 일반업무시설,부산광역시 부산진구 거제대로 36,Y,영업,17,2623010100-1-03990021
20040422,20155801001,35.17186158,129.0665936,양정퍼스트상가,주차장,부산광역시 부산진구 거제대로 37-1,Y,영업,17,2623010100-1-04580032
20120330,20155801002,35.17265637,129.0679626,한진스카이뷰,아파트,부산광역시 부산진구 거제대로 46,Y,영업,17,2623010100-3-03990001
20001016,20155801003,35.17302453,129.067976,금융업소 등 일반업무시설,금융업소 등 일반업무시설,부산광역시 부산진구 거제대로 48,Y,영업,17,2623010100-1-03870004
20151216,20155801228,35.17336149,129.0678323,메리온시티,아파트,부산광역시 부산진구 거제대로 52,Y,영업,17,2623010100-3-03870019
20030203,20155801229,0,0,셀렉스빌딩,노인복지시설,부산광역시 부산진구 거제대로 86,Y,영업,17,2623010100-1-02790005
19980411,20155801230,0,0,부산양정동우체국,우체국,부산광역시 부산진구 거제대로22번길 20 (양정동),Y,영업,17,2623010100-1-04010003
20110603,20155801234,0,0,대경O2빌,다세대주택,부산광역시 부산진구 거제대로60번길 10,Y,영업,17,2623010100-3-03870007
20150629,20155801235,35.17332526,129.0687668,굿모닝뷰,아파트,부산광역시 부산진구 거제대로60번길 24,Y,영업,17,2623010100-3-03880002
20101119,20155801236,35.17324825,129.069645,신송메르빌,아파트,부산광역시 부산진구 거제대로60번길 39-2,Y,영업,17,2623010100-3-03700006
20031016,20155801240,35.17466669,129.0695703,청보빌라,아파트,부산광역시 부산진구 거제대로72번길 31,Y,영업,17,2623010100-3-03190006
20160923,20155801241,35.17518642,129.0696733,로얄팰리스,다세대주택,부산광역시 부산진구 거제천로 1,Y,영업,17,2623010100-3-03130006
20160407,20155801242,35.17556905,129.0703275,벨라캐슬,금융업소 등 일반업무시설,부산광역시 부산진구 거제천로 10,Y,영업,17,2623010100-3-03120001
20150916,20155801468,35.17577315,129.0704964,유림팰리스,다세대주택,부산광역시 부산진구 거제천로 12,Y,영업,17,2623010100-3-03110008
20180228,20155801469,35.17613559,129.0708661,(주)유영어페럴 본사,수퍼마켓·일용품 등의 소매점,부산광역시 부산진구 거제천로 16,Y,영업,17,2623010100-1-03110001
20160530,20155801470,35.17513999,129.0699754,유림위너스,다세대주택,부산광역시 부산진구 거제천로 2,Y,영업,17,2623010100-3-03120007
20161219,20155801474,0,0,양정메리움,금융업소 등 일반업무시설,부산광역시 부산진구 거제천로 3,Y,영업,17,2623010100-3-03130009
20151126,20155801475,35.17541324,129.069774,양정비버힐,금융업소 등 일반업무시설,부산광역시 부산진구 거제천로 3-1,Y,영업,17,2623010100-3-03130015
20120119,20155801476,35.17823239,129.0719677,보성오페라1차,다세대주택,부산광역시 부산진구 거제천로 42,Y,영업,17,2623010100-3-02540005
20120917,20155801701,0,0,도운빌딩,이외 사회복지시설,부산광역시 부산진구 거제천로 56,Y,영업,17,2623010100-3-01560009
20160330,20155801702,35.17539317,129.0701043,편안세상,금융업소 등 일반업무시설,부산광역시 부산진구 거제천로 6,Y,영업,17,2623010100-3-03120022
20160302,20155801703,35.17563268,129.0699265,프라디움,다세대주택,부산광역시 부산진구 거제천로 7,Y,영업,17,2623010100-3-03130013
20161230,20155801707,35.17572935,129.0700592,유림 레지던스,다세대주택,부산광역시 부산진구 거제천로 9,Y,영업,17,2623010100-3-03130001
20101223,20155801708,35.17583142,129.0714468,다세대주택,다세대주택,부산광역시 부산진구 거제천로18번길 18,Y,영업,17,2623010100-3-02730028
20090807,20155801709,35.17554747,129.0719735,월드하우스,다세대주택,부산광역시 부산진구 거제천로18번길 30,Y,영업,17,2623010100-3-02730036
20060623,20155801713,0,0,시청어린이집,어린이집,부산광역시 부산진구 거제천로40번길 31,Y,영업,17,2623010100-1-02500001
20151230,20155801714,35.1785864,129.0721972,도매시정·소매시장,도매시정·소매시장,부산광역시 부산진구 거제천로44번길 8,Y,영업,17,2623010100-1-02550001
20170125,20155801715,35.17605546,129.0695755,유림캐슬,다세대주택,부산광역시 부산진구 거제천로9번길 15,Y,영업,17,2623010100-3-03590004
20140829,20155801944,0,0,이네스,금융업소 등 일반업무시설,부산광역시 부산진구 거제천로9번길 23,Y,영업,17,2623010100-3-03150016
20080909,20155801945,0,0,연지동주민센터,지역자치센터,부산광역시 부산진구 국악로 30,Y,영업,17,2623010600-1-02380009
20110527,20155801946,35.14962639,129.0180162,해오름A동,다세대주택,부산광역시 부산진구 냉정로 166,Y,영업,17,2623011100-3-05280017
20180919,20155801950,35.15032241,129.02165,대신오티,금융업소 등 일반업무시설,부산광역시 부산진구 냉정로 200,Y,영업,17,2623011100-1-05540003
20120113,20155801951,35.1509459,129.0220784,유나빌,다세대주택,부산광역시 부산진구 냉정로 203-5,Y,영업,17,2623011100-3-01770200
20020918,20155801952,35.15085155,129.0222939,파스텔하이빌,아파트,부산광역시 부산진구 냉정로 205,Y,영업,17,2623011100-3-01770380
20110916,20155802181,35.15095405,129.022454,이룸하우스,다세대주택,부산광역시 부산진구 냉정로 207-3,Y,영업,17,2623011100-3-01710102
20111114,20155802182,35.15103823,129.0224534,행복하우스,다세대주택,부산광역시 부산진구 냉정로 207-5,Y,영업,17,2623011100-3-01710101
20111005,20155802183,35.15103851,129.0226576,골드캐슬A동,다세대주택,부산광역시 부산진구 냉정로 207-6,Y,영업,17,2623011100-3-01710065
20020619,20155802187,35.1509306,129.0226654,대양에이스,아파트,부산광역시 부산진구 냉정로 209,Y,영업,17,2623011100-3-01710066
20011224,20155802188,0,0,주차장,주차장,부산광역시 부산진구 냉정로 213,Y,영업,17,2623011100-1-01710120
20111115,20155802189,0,0,의원·치과의원·한의원·조산소·산후조리원,의원·치과의원·한의원·조산소·산후조리원,부산광역시 부산진구 냉정로 215,Y,영업,17,2623011100-1-01710028
20130530,20155802193,35.1512339,129.0237301,유나베네스IV,다세대주택,부산광역시 부산진구 냉정로 217-4,Y,영업,17,2623011100-3-01710022
20120530,20155802194,35.15142062,129.0237359,송산초등학교,다세대주택,부산광역시 부산진구 냉정로 217-8,Y,영업,17,2623011100-3-01770041
19980411,20155802195,0,0,부산가평우편취급국,우체국,부산광역시 부산진구 냉정로 218-1 (개금동),Y,영업,17,2623011100-1-05460005
20160325,20155802422,35.15132615,129.0238829,태영아너스,아파트,부산광역시 부산진구 냉정로 221-5,Y,영업,17,2623011100-3-01710051
20030509,20155802423,35.15131007,129.0241495,유창아이리치,아파트,부산광역시 부산진구 냉정로 223,Y,영업,17,2623011100-3-01710049
20180828,20155802424,35.15126977,129.0243177,아파트,아파트,부산광역시 부산진구 냉정로 223-1,Y,영업,17,2623011100-3-01710092
20150623,20155802428,0,0,보광센츄어리,금융업소 등 일반업무시설,부산광역시 부산진구 냉정로 233,Y,영업,17,2623011000-3-06560014
20150904,20155802429,0,0,금초파크,금융업소 등 일반업무시설,부산광역시 부산진구 냉정로 241,Y,영업,17,2623011000-3-06410010
20110103,20155802430,35.15065932,129.0268449,씨잉글빌,다세대주택,부산광역시 부산진구 냉정로 248,Y,영업,17,2623011000-3-06440025
20180627,20155802658,0,0,아너스카이저,다세대주택,부산광역시 부산진구 냉정로 257,Y,영업,17,2623011000-3-06170021
20020706,20155802659,35.1507358,129.0177578,일광원룸,다세대주택,부산광역시 부산진구 냉정로161번길 19,Y,영업,17,2623011100-3-06060006
20130607,20155802660,35.15075397,129.0176461,성원빌,다세대주택,부산광역시 부산진구 냉정로161번길 21-5,Y,영업,17,2623011100-3-06060005
20030305,20155802664,35.14891083,129.0197642,개금워터캐슬,목욕장,부산광역시 부산진구 냉정로178번길 21,Y,영업,17,2623011100-1-08580000
20090811,20155802665,35.14847129,129.0192315,양지코쿤빌 24차,다세대주택,부산광역시 부산진구 냉정로178번길 30-5,Y,영업,17,2623011100-3-06170015
20160707,20155802666,35.15139846,129.0257405,태영하늘채,다세대주택,부산광역시 부산진구 냉정로233번길 13,Y,영업,17,2623011100-3-05500001
20130712,20155802670,35.15166824,129.0259043,미즈,다세대주택,부산광역시 부산진구 냉정로233번길 27,Y,영업,17,2623011100-3-01680002
19980411,20155802671,35.17297567,129.0369457,부암3동 협성아파트지하주차장,대피소,부산광역시 부산진구 당감로 118 (협성피닉스타운),Y,영업,17,2623010800-3-05600014
20110310,20155802672,35.16292878,129.0400494,수퍼마켓·일용품 등의 소매점,수퍼마켓·일용품 등의 소매점,부산광역시 부산진구 당감로 14,Y,영업,17,2623010900-1-02520016
19980411,20155802898,0,0,삼익아파트 각 동 지하실,대피소,"부산광역시 부산진구 당감로 17 (당감동, 삼익아파트)",Y,영업,17,2623010900-3-01770001
19980411,20155802899,0,0,당감지구대,"파출소, 지구대",부산광역시 부산진구 당감로 17-1,Y,영업,17,2623010900-1-02570007
19980411,20155802900,35.16428339,129.0412435,당감초등학교,초등학교,부산광역시 부산진구 당감로 22-5,Y,영업,17,2623010900-1-02710000
