철도운영기관,노선명,역명,출구번호,출구별주요시설명
부산교통공사,1호선,서대신,4,동아대학교병원
부산교통공사,1호선,서대신,4,서대신동시장
부산교통공사,1호선,동대신,1,구덕종합운동장
부산교통공사,1호선,동대신,1,동아대학교병원
부산교통공사,1호선,동대신,1,경남고등학교
부산교통공사,1호선,동대신,1,서구선거관리위원회
부산교통공사,1호선,동대신,2,부산서대신동우체국
부산교통공사,1호선,동대신,2,부산은행 대신동지점
부산교통공사,1호선,동대신,2,부경고등학교
부산교통공사,1호선,동대신,3,KB국민은행 동대신동
부산교통공사,1호선,동대신,4,서대신골목시장
부산교통공사,1호선,동대신,5,대신여자중학교
부산교통공사,1호선,동대신,5,부산서여자고등학교
부산교통공사,1호선,동대신,5,부산은행 동대신동지점
부산교통공사,1호선,동대신,6,서대신동시장
부산교통공사,1호선,동대신,6,희망센츄럴타운아파트
부산교통공사,1호선,동대신,7,동대신동시장
부산교통공사,1호선,동대신,7,부산터널
부산교통공사,1호선,동대신,7,화랑초등학교
부산교통공사,1호선,동대신,7,구덕신협
부산교통공사,1호선,동대신,8,국민건강보험공단 부산서부지사
부산교통공사,1호선,동대신,8,부민초등학교
부산교통공사,1호선,동대신,8,서구보건소
부산교통공사,1호선,동대신,8,킴스피부과 대신점
부산교통공사,1호선,동대신,8,구덕신협 서대신지점
부산교통공사,1호선,토성,1,대청동
부산교통공사,1호선,토성,1,보수동
부산교통공사,1호선,토성,1,선하요양병원
부산교통공사,1호선,토성,2,부면동
부산교통공사,1호선,토성,2,아미동우체국
부산교통공사,1호선,토성,2,임시수도기념관
부산교통공사,1호선,토성,2,부산금연지원센터
부산교통공사,1호선,토성,2,NH농협은행 부산대병원 출장소
부산교통공사,1호선,토성,3,경남중학교
부산교통공사,1호선,토성,3,소문노인대학
부산교통공사,1호선,토성,3,부산기독교종합사회복지관
부산교통공사,1호선,토성,4,부산대학교병원
부산교통공사,1호선,토성,4,아미동방면
부산교통공사,1호선,토성,5,경남중학교
부산교통공사,1호선,토성,6,초장동방면
부산교통공사,1호선,토성,6,부산권역응급의료센터
부산교통공사,1호선,토성,6,감천문화마을
부산교통공사,1호선,토성,6,부산지역암센터
부산교통공사,1호선,토성,6,부산광역시 아동보호종합센터
부산교통공사,1호선,토성,6,아미파출소
부산교통공사,1호선,토성,7,한국전력 중부산지사
부산교통공사,1호선,토성,7,서구중앙새마을금고 본점
부산교통공사,1호선,토성,7,토성초등학교
부산교통공사,1호선,토성,8,부산광역시 아동보호종합센터
부산교통공사,1호선,하단(부산본병원),7,신용보증기금 사하
부산교통공사,1호선,하단(부산본병원),7,하단교차로
부산교통공사,1호선,하단(부산본병원),7,하단우체국
부산교통공사,1호선,하단(부산본병원),8,하단오거리동물의료센터
부산교통공사,1호선,하단(부산본병원),8,하단교차로
부산교통공사,1호선,하단(부산본병원),8,대신증권 사하지점
부산교통공사,1호선,하단(부산본병원),9,건국중/고등학교
부산교통공사,1호선,하단(부산본병원),9,동아대학교
부산교통공사,1호선,하단(부산본병원),9,부산여자고등학교
부산교통공사,1호선,하단(부산본병원),9,동아대학교 승학캠퍼스
부산교통공사,1호선,하단(부산본병원),10,신평방면
부산교통공사,1호선,하단(부산본병원),11,부산본병원
부산교통공사,1호선,명륜,1,동래원예고등학교
부산교통공사,1호선,명륜,1,부산전자공업고등학교
부산교통공사,1호선,명륜,2,동래구보건소
부산교통공사,1호선,명륜,3,한국국토정보공사 부산울산지역본부
부산교통공사,1호선,명륜,2,동래우체국
부산교통공사,1호선,명륜,2,동래중학교
부산교통공사,1호선,명륜,3,금강공원
부산교통공사,1호선,명륜,3,온천장
부산교통공사,1호선,명륜,4,명륜동행정복지센터
부산교통공사,1호선,명륜,5,유락여자중학교
부산교통공사,1호선,명륜,5,롯데백화점 동래점
부산교통공사,1호선,명륜,5,동래원예고등학교
부산교통공사,1호선,명륜,5,부산전자공업고등학교
부산교통공사,1호선,온천장,1,금강공원
부산교통공사,1호선,온천장,1,동래온천우체국
부산교통공사,1호선,온천장,1,부산해양자연사박물관
부산교통공사,1호선,온천장,2,동래문화회관
부산교통공사,1호선,온천장,2,성산현대요양병원
부산교통공사,1호선,온천장,2,동해중학교
부산교통공사,1호선,온천장,1,호텔농심 & 허심청
부산교통공사,1호선,온천장,3,홈플러스 동래점
부산교통공사,1호선,온천장,3,금정산성
부산교통공사,1호선,온천장,3,부산해양자연사박물관
부산교통공사,1호선,온천장,3,CGV동래
부산교통공사,1호선,온천장,1,부산은행 온천동지점
부산교통공사,1호선,온천장,1,우리은행 온천동지점
부산교통공사,1호선,토성,8,아미초등학교
부산교통공사,1호선,토성,8,아미동
부산교통공사,1호선,토성,9,충무동
부산교통공사,1호선,토성,9,서부권 주거복지센터
부산교통공사,1호선,토성,9,토성동
부산교통공사,1호선,토성,10,초장동
부산교통공사,1호선,토성,10,충무동
부산교통공사,1호선,자갈치,1,서구청
부산교통공사,1호선,자갈치,1,한국전력공사 남부건설본부
부산교통공사,1호선,자갈치,1,한국전력 중부산지사
부산교통공사,1호선,자갈치,2,부산충무동우체국
부산교통공사,1호선,자갈치,2,부산공동어시장
부산교통공사,1호선,자갈치,2,암남동
부산교통공사,1호선,자갈치,2,충무동새벽시장
부산교통공사,1호선,자갈치,2,충무교차로
부산교통공사,1호선,자갈치,2,부산은행 충무동지점
부산교통공사,1호선,자갈치,3,부평깡통시장
부산교통공사,1호선,자갈치,3,보수동방면
부산교통공사,1호선,자갈치,3,부평동시장
부산교통공사,1호선,자갈치,3,IBK기업은행 부평동
부산교통공사,1호선,자갈치,4,하나은행 충무동지점
부산교통공사,1호선,자갈치,4,부산공동어시장
부산교통공사,1호선,자갈치,4,자갈치 공영주차장
부산교통공사,1호선,자갈치,4,자갈치사거리
부산교통공사,1호선,자갈치,5,부평동
부산교통공사,1호선,자갈치,5,충무동
부산교통공사,1호선,대티(동주대학),2,동주여자중학교
부산교통공사,1호선,대티(동주대학),3,대티고개
부산교통공사,1호선,대티(동주대학),4,휴마트 괴정점
부산교통공사,1호선,대티(동주대학),4,동주여자중학교
부산교통공사,1호선,대티(동주대학),4,승학초등학교
부산교통공사,1호선,대티(동주대학),4,부산천사의학교
부산교통공사,1호선,서대신,1,대티터널
부산교통공사,1호선,서대신,1,삼육부산병원
부산교통공사,1호선,서대신,2,서부경찰서
부산교통공사,1호선,서대신,2,서부산세무서
부산교통공사,1호선,서대신,3,경성전자 고등학교
부산교통공사,1호선,서대신,3,구덕종합운동장
부산교통공사,1호선,온천장,4,부곡요양병원
부산교통공사,1호선,부산대,1,부산대학교
부산교통공사,1호선,부산대,1,금정초등학교
부산교통공사,1호선,부산대,1,장전동우체국
부산교통공사,1호선,부산대,2,부곡동
부산교통공사,1호선,부산대,3,부산대학교
부산교통공사,1호선,부산대,3,NC백화점 부산대점
부산교통공사,1호선,부산대,2,대동대학교
부산교통공사,1호선,부산대,4,금양중학교
부산교통공사,1호선,부산대,4,금정세무서
부산교통공사,1호선,부산대,4,부곡중학교
부산교통공사,1호선,부산대,4,부산대사범대학 부설고등학교
부산교통공사,1호선,장전(부산가톨릭대학교),1,부산대학교 언어교육원 TPC센터
부산교통공사,1호선,장전(부산가톨릭대학교),1,장전1치안센터
부산교통공사,1호선,장전(부산가톨릭대학교),2,부곡동
부산교통공사,1호선,장전(부산가톨릭대학교),2,bhs동래한서요양병원
부산교통공사,1호선,장전(부산가톨릭대학교),3,구서동방면
부산교통공사,1호선,장전(부산가톨릭대학교),3,장전초등학교
부산교통공사,1호선,장전(부산가톨릭대학교),3,대진전자통신고등학교
부산교통공사,1호선,장전(부산가톨릭대학교),4,부산가톨릭대학교 신학교정
부산교통공사,1호선,장전(부산가톨릭대학교),4,부곡동방면
부산교통공사,1호선,장전(부산가톨릭대학교),4,오륜대방면
부산교통공사,1호선,장전(부산가톨릭대학교),4,근로복지공단 부산동부지사
부산교통공사,1호선,장전(부산가톨릭대학교),4,한국산업안전공단
부산교통공사,1호선,구서,1,장전동방면
부산교통공사,1호선,구서,1,구서1동 행정복지센터
부산교통공사,1호선,구서,1,구서오시게시장
부산교통공사,1호선,구서,2,금정구청
부산교통공사,1호선,구서,2,금정경찰서
부산교통공사,1호선,구서,2,금정소방서
부산교통공사,1호선,구서,2,금정문화회관
부산교통공사,1호선,구서,2,금정우체국
부산교통공사,1호선,구서,2,근로복지공단 부산동부지사
부산교통공사,1호선,구서,2,한국산업안전공단
부산교통공사,1호선,구서,3,구서여자중학교
부산교통공사,1호선,구서,3,구서우체국
부산교통공사,1호선,구서,4,금정경찰서
부산교통공사,1호선,구서,4,한국국토정보공사 부산동부지사
부산교통공사,1호선,두실,1,구서초등학교
부산교통공사,1호선,두실,1,국민건강보험공단
부산교통공사,1호선,두실,1,두실초등학교
부산교통공사,1호선,두실,1,KB국민은행 두실역점
부산교통공사,1호선,두실,2,부곡동방면
부산교통공사,1호선,두실,5,부산은행 두실지점
부산교통공사,1호선,두실,6,부곡동방면
부산교통공사,1호선,두실,7,메드윌병원
부산교통공사,1호선,두실,7,두실마을
부산교통공사,1호선,두실,8,남산중학교
부산교통공사,1호선,두실,8,안국선원
부산교통공사,1호선,두실,8,이삭교회
부산교통공사,1호선,남산(부산외국대학교),1,남산초등학교
부산교통공사,1호선,남산(부산외국대학교),1,부산과학고등학교
부산교통공사,1호선,남산(부산외국대학교),1,부산남산신암우편취급국
부산교통공사,1호선,남산(부산외국대학교),2,남산중학교
부산교통공사,1호선,남산(부산외국대학교),3,부산외국어대학교 남산동캠퍼스
부산교통공사,1호선,남산(부산외국대학교),3,새우리남산병원
부산교통공사,1호선,남산(부산외국대학교),4,남산역 공영주차장
부산교통공사,1호선,남산(부산외국대학교),5,남산어린이공원
부산교통공사,1호선,남산(부산외국대학교),5,새우리남산병원
부산교통공사,1호선,남산(부산외국대학교),6,공영주차장
부산교통공사,1호선,신평,7-1,버스정류장(사상방면)
부산교통공사,1호선,중앙,14,부산은행(중앙동지점)
부산교통공사,1호선,중앙,2,부산본부세관
부산교통공사,1호선,동래,7,롯데백화점
부산교통공사,1호선,낫개,6,다송초등학교
부산교통공사,1호선,낫개,6,새마을금고
부산교통공사,1호선,낫개,6,다대2동 우체국
부산교통공사,1호선,신장림,2,경희병원
부산교통공사,1호선,신장림,2,한서병원
부산교통공사,1호선,신장림,3,1급하나종합정비
부산교통공사,1호선,신장림,4,영남중학교
부산교통공사,1호선,장림,2,장림파출소
부산교통공사,1호선,장림,2,KT장림
부산교통공사,1호선,장림,2,신세계산부인과의원
부산교통공사,1호선,장림,2,서부산농협
부산교통공사,1호선,장림,3,장림초등학교
부산교통공사,1호선,장림,4,홈플러스(장림점)
부산교통공사,1호선,장림,5,CJ제일제당 부산공장
부산교통공사,1호선,중앙,4,부산항 연안여객터미널
부산교통공사,1호선,부산,1,초량화교소학교
부산교통공사,1호선,부산,2,중앙동4가우체국
부산교통공사,1호선,부산,2,CJ대한통운빌딩
부산교통공사,1호선,부산,3,초량상해거리
부산교통공사,1호선,부산,4,부산장애인종합회관
부산교통공사,1호선,부산,5,텍사스거리
부산교통공사,1호선,부산,7,국민은행(부산역)
부산교통공사,1호선,부산,7,옛백제병원
부산교통공사,1호선,부전(부산시민공원.송상현광장),1,서면우체국
부산교통공사,1호선,부전(부산시민공원.송상현광장),7,부산은행(부전역지점)
부산교통공사,1호선,연산,14,파리바게뜨(연산점)
부산교통공사,1호선,연산,2,농협은행(연산중앙점)
부산교통공사,1호선,연산,2,시티요양병원(연산본원)
부산교통공사,1호선,연산,2,질병관리청(경남권대응센터)
부산교통공사,1호선,연산,8,프리마요양병원
부산교통공사,1호선,연산,8,부산경상대학교방면
부산교통공사,1호선,교대,2,부산은행(연서지점)
부산교통공사,1호선,남산(부산외국대학교),6,남산역 공영주차장 전기차충전소
부산교통공사,1호선,남산(부산외국대학교),7,남산고등학교
부산교통공사,1호선,남산(부산외국대학교),7,하나은행 남산동지점
부산교통공사,1호선,남산(부산외국대학교),8,범어사역 방면 
부산교통공사,1호선,범어사,1,부산은행 팔송지점     
부산교통공사,1호선,범어사,1,CTS기독교TV 부산방송
부산교통공사,1호선,범어사,1,남산동 행정복지센터
부산교통공사,1호선,범어사,1,청룡초등학교
부산교통공사,1호선,범어사,2,금정중학교
부산교통공사,1호선,범어사,2,영락공원
부산교통공사,1호선,범어사,2,팔송파출소
부산교통공사,1호선,범어사,3,팔송
부산교통공사,1호선,범어사,3,범어사입구
부산교통공사,1호선,범어사,4,금정도서관
부산교통공사,1호선,범어사,4,노포동방면
부산교통공사,1호선,범어사,4,영락공원
부산교통공사,1호선,범어사,5,범어사
부산교통공사,1호선,범어사,5,신암마을
부산교통공사,1호선,범어사,5,청룡노포동 행정복지센터
부산교통공사,1호선,범어사,6,부산삼육초등학교
부산교통공사,1호선,범어사,6,청룡협성엠파이어아파트
부산교통공사,1호선,범어사,7,노포동
부산교통공사,1호선,범어사,7,범어사
부산교통공사,1호선,범어사,7,법무부 부산동부준법지원센터
부산교통공사,1호선,범어사,7,청룡/노포동 행정복지센터
부산교통공사,1호선,범어사,7,현대 자동차운전전문학원
부산교통공사,1호선,범어사,8,노포동
부산교통공사,1호선,범어사,8,노포차량사업소
부산교통공사,1호선,온천장,3,우리들병원
부산교통공사,1호선,온천장,4,내성고등학교
부산교통공사,1호선,온천장,4,부곡동우체국
부산교통공사,1호선,온천장,4,부산정보관광고등학교
부산교통공사,1호선,다대포해수욕장,1,아미산전망대
부산교통공사,1호선,다대포해수욕장,2,다대포 공영주차장
부산교통공사,1호선,낫개,2,다대포현대아파트
부산교통공사,1호선,낫개,3,자연요양병원
부산교통공사,1호선,낫개,3,다대자연병원
부산교통공사,1호선,낫개,4,두송중학교
부산교통공사,1호선,신장림,2,하나병원
부산교통공사,1호선,신장림,2,새부산요양보호사교육원
부산교통공사,1호선,신장림,3,탑마트(장림점)
부산교통공사,1호선,신장림,1,효림초등학교
부산교통공사,1호선,신장림,1,부산사하 청년회의소
부산교통공사,1호선,장림,6,부산사하경찰서
부산교통공사,1호선,장림,1,롯데시네마(부산장림)
부산교통공사,1호선,장림,1,서부산시민장례식장
부산교통공사,1호선,동매,2,신평시장
부산교통공사,1호선,동매,3,사하자동차검사소
부산교통공사,1호선,동매,4,부산사하시니어클럽
부산교통공사,1호선,동매,6,하나은행(신평지점)
부산교통공사,1호선,동매,6,신평1 치안센터
부산교통공사,1호선,동매,6,부산캐나다영사관
부산교통공사,1호선,동매,1,성일여자고등학교
부산교통공사,1호선,동매,1,부산사하우체국
부산교통공사,1호선,동매,1,강동병원
부산교통공사,1호선,신평,1,부산패션칼라산업협동조합
부산교통공사,1호선,신평,7-1,신평.장림공단
부산교통공사,1호선,하단(부산본병원),10,하단오거리동물의료센터
부산교통공사,1호선,하단(부산본병원),10,BNK부산은행(하단동)
부산교통공사,1호선,하단(부산본병원),11,서호하단병원
부산교통공사,1호선,장림,6,롯데하이마트
부산교통공사,1호선,동매,2,기업은행(신평동)
부산교통공사,1호선,동매,2,신평장림산업단지 관리공단
부산교통공사,1호선,동매,2,한솔건강랜드
부산교통공사,1호선,동매,3,신평1동 행정복지센터
부산교통공사,1호선,동매,3,우리은행(신평동)
부산교통공사,1호선,동매,4,사하소방서
부산교통공사,1호선,동매,4,부산은행(신평동)
부산교통공사,1호선,동매,5,신평장림일반산업단지
부산교통공사,1호선,다대포해수욕장,1,부산은행
부산교통공사,1호선,다대포해수욕장,1,중현초등학교
부산교통공사,1호선,다대포해수욕장,1,우체국
부산교통공사,1호선,다대포해수욕장,1,다대도서관
부산교통공사,1호선,다대포해수욕장,1,다대포생태체험학습장
부산교통공사,1호선,다대포해수욕장,1,다대포해수욕장
부산교통공사,1호선,다대포해수욕장,1,몰운대종합사회복지관
부산교통공사,1호선,다대포해수욕장,3,다대119안전센터
부산교통공사,1호선,다대포해수욕장,4,다대포해변공원
부산교통공사,1호선,다대포해수욕장,4,다대포생선회먹거리타운
부산교통공사,1호선,다대포해수욕장,4,꿈의 낙조분수
부산교통공사,1호선,다대포항,1,NH농협은행
부산교통공사,1호선,다대포항,1,다대중학교
부산교통공사,1호선,다대포항,2,다대활어재래시장
부산교통공사,1호선,다대포항,2,수협다대위판장
부산교통공사,1호선,다대포항,2,다대해양파출소
부산교통공사,1호선,다대포항,3,라파요양병원
부산교통공사,1호선,다대포항,3,아미산자생식물원
부산교통공사,1호선,다대포항,3,부산은행
부산교통공사,1호선,다대포항,3,다대1동 행정복지센터
부산교통공사,1호선,다대포항,4,MG새마을금고(다대동)
부산교통공사,1호선,다대포항,4,부산유아교육진흥원
부산교통공사,1호선,낫개,1,다대종합사회복지관
부산교통공사,1호선,낫개,4,서부산농협
부산교통공사,1호선,낫개,4,부산은행
부산교통공사,1호선,낫개,4,다대2동 행정복지센터
부산교통공사,1호선,낫개,4,다대지구대
부산교통공사,1호선,초량,4,CJ대한통운 초량사업소
부산교통공사,1호선,초량,7,범양레우스 센트럴베이아파트
부산교통공사,1호선,초량,8,부산과학체험관
부산교통공사,1호선,초량,8,부산소망종합지원센터
부산교통공사,1호선,부산진,7,좌천동행정복지센터
부산교통공사,1호선,부산진,8,국제커피박물관
부산교통공사,1호선,좌천,4,부산지방 해양수산청
부산교통공사,1호선,좌천,4,부산항제5부두
부산교통공사,1호선,좌천,8,범일2동행정복지센터
부산교통공사,1호선,범내골,3,한국건설안전기술사회교육원
부산교통공사,1호선,서면,1,우리은행(부전동지점)
부산교통공사,1호선,서면,1,서면먹자골목
부산교통공사,1호선,하단(부산본병원),12,삼성전자서비스 사하센터
부산교통공사,1호선,당리(사하구청),2,서부산새마을금고(하단1지점)
부산교통공사,1호선,당리(사하구청),2,부산영락교회
부산교통공사,1호선,당리(사하구청),3,당리시장
부산교통공사,1호선,당리(사하구청),4,대광고등학교
부산교통공사,1호선,당리(사하구청),6,희망주는 지역아동센터
부산교통공사,1호선,사하,6,의왕재활요양병원
부산교통공사,1호선,괴정,2,서부산농협신토불이 승학점
부산교통공사,1호선,괴정,3,사하탁구클럽
부산교통공사,1호선,괴정,8,괴정골목시장
부산교통공사,1호선,대티(동주대학),1,부산보건대학교
부산교통공사,1호선,대티(동주대학),1,자매정신요양원
부산교통공사,1호선,대티(동주대학),2,괴정3동 행정복지센터
부산교통공사,1호선,대티(동주대학),3,국제기구세계녹색기후가구 NCC세계본부
부산교통공사,1호선,대티(동주대학),3,인창노인복지센터
부산교통공사,1호선,서대신,2,서대치안센터
부산교통공사,1호선,서대신,3,부산중앙여자중학교
부산교통공사,1호선,서대신,4,탑마트 서대신점 
부산교통공사,1호선,동대신,1,동신초등학교
부산교통공사,1호선,동대신,1,동아대학교 구덕캠퍼스
부산교통공사,1호선,동대신,3,삼익아파트
부산교통공사,1호선,동대신,7,대신종합시장
부산교통공사,1호선,동대신,7,동대신1동주민센터
부산교통공사,1호선,동대신,8,하나은행 동대신역지점
부산교통공사,1호선,토성,1,부평파출소
부산교통공사,1호선,토성,10,부산연탄은행마르지않는샘 작은도서관
부산교통공사,1호선,토성,6,부산은행 아미동영업소
부산교통공사,1호선,자갈치,1,부산은행 서구청영업소
부산교통공사,1호선,자갈치,2,부산시수협
부산교통공사,1호선,자갈치,5,남포동 포장마차거리
부산교통공사,1호선,남포,1,동주여자고등학교
부산교통공사,1호선,남포,1,남포동먹자골목
부산교통공사,1호선,남포,10,부산본부세관
부산교통공사,1호선,남포,2,부산시수협 자갈치지점
부산교통공사,1호선,남포,2,남항유람선선착장
부산교통공사,1호선,남포,3,용두산공원
부산교통공사,1호선,남포,3,부산시설공단 광복사업소
부산교통공사,1호선,남포,6,영도대교
부산교통공사,1호선,남포,7,남포지구대
부산교통공사,1호선,남포,7,부산은행 중부지점
부산교통공사,1호선,남포,7,우리은행 부산금융센터
부산교통공사,1호선,남포,8,영풍문고
부산교통공사,1호선,남포,8,롯데마트(광복점)
부산교통공사,1호선,남포,8,삼성스토어 롯데광복점
부산교통공사,1호선,부산,1,초량 차이나타운
부산교통공사,1호선,부산,2,대한상공회의소 부산인력개발원
부산교통공사,1호선,부산,3,IBK기업은행 부산역
부산교통공사,1호선,부산,4,부산지방철도특별사법경찰대
부산교통공사,1호선,부산,6,동구 관광안내센터
부산교통공사,1호선,부산,7,초량2동행정복지센터
부산교통공사,1호선,부산,7,초량지구대
부산교통공사,1호선,다대포해수욕장,1,다선중학교
부산교통공사,1호선,서면,10,에보스요양병원
부산교통공사,1호선,서면,12,브라운도트호텔 서면1호점
부산교통공사,1호선,서면,3,롯데백화점 부산본점
부산교통공사,1호선,서면,3,스타벅스서면중앙점
부산교통공사,1호선,서면,4,하나은행(부전동지점)
부산교통공사,1호선,서면,4,서면공구골목
부산교통공사,1호선,양정,1,부산포시드직업전문학교
부산교통공사,1호선,양정,2,부산진여자고등학교
부산교통공사,1호선,양정,2,부산양정고등학교
부산교통공사,1호선,양정,2,성모여자고등학교
부산교통공사,1호선,양정,4,부산진여자고등학교
부산교통공사,1호선,양정,4,세정고등학교
부산교통공사,1호선,양정,6,양정2동주민센터
부산교통공사,1호선,양정,7,백조아파트
부산교통공사,1호선,양정,9,부산연구원
부산교통공사,1호선,양정,9,양정청소년수련관
부산교통공사,1호선,양정,9,양정초등학교
부산교통공사,1호선,시청(연제),1,주부산미국영사관
부산교통공사,1호선,시청(연제),1,부산신용보증재단 본점
부산교통공사,1호선,시청(연제),5,부산일자리종합센터
부산교통공사,1호선,시청(연제),6,삼성전자서비스 연제휴대폰센터
부산교통공사,1호선,연산,1,하나은행 부산연산지점
부산교통공사,1호선,연산,16,쉐보레부산직영서비스센터
부산교통공사,1호선,교대,1,거제1동행정복지센터
부산교통공사,1호선,교대,1,부산법조타운
부산교통공사,1호선,교대,2,현대자동차 부산하이테크센터
부산교통공사,1호선,교대,2,부산 장애인종합복지관
부산교통공사,1호선,교대,3,부산교육대학교 부설초등학교
부산교통공사,1호선,교대,6,동래경찰서
부산교통공사,1호선,교대,8,한양아파트
부산교통공사,1호선,교대,8,부전교회
부산교통공사,1호선,동래,1,온천2동행정복지센터
부산교통공사,1호선,명륜,5,롯데마트
부산교통공사,1호선,온천장,5,홈플러스 동래점
부산교통공사,1호선,온천장,5,하나은행 온천장역지점
부산교통공사,1호선,온천장,5,KB국민은행 온천동지점
부산교통공사,1호선,부산대,1,장전지구대
부산교통공사,1호선,부산대,2,롯데시네마 오투
부산교통공사,1호선,부산대,4,부곡2동행정복지센터
부산교통공사,1호선,장전(부산가톨릭대학교),1,부산대학교 언어교육원
부산교통공사,1호선,장전(부산가톨릭대학교),2,부산부곡3동 우편취급국
부산교통공사,1호선,장전(부산가톨릭대학교),2,금정구청소년지원센터 
부산교통공사,1호선,구서,1,금정농협 구서지점
부산교통공사,1호선,구서,1,부산은행 구서동
부산교통공사,1호선,구서,3,장서초등학교
부산교통공사,1호선,구서,3,이마트 금정점
부산교통공사,1호선,구서,4,브라운도트호텔 구서역점
부산교통공사,1호선,두실,2,벤츠자동차금정서비스센터
부산교통공사,1호선,두실,5,NH농협은행 구서동지점
부산교통공사,1호선,두실,3,부영벽산아파트
부산교통공사,1호선,두실,3,구서신동아아파트
부산교통공사,1호선,두실,4,대성파크아파트
부산교통공사,1호선,두실,4,부곡순복음교회
부산교통공사,1호선,두실,6,금정직업전문학교
부산교통공사,1호선,두실,7,구서2동행정복지센터
부산교통공사,1호선,두실,8,금정직업전문학교
부산교통공사,1호선,부산진,8,(기차역)부산진역
부산교통공사,1호선,시청(연제),5,거제시장
부산교통공사,1호선,온천장,4,동현중학교
부산교통공사,1호선,초량,1,하나은행 초량지점
부산교통공사,1호선,초량,2,한국토지주택공사 부산울산지역본부
부산교통공사,1호선,초량,3,부산중.고등학교
부산교통공사,1호선,초량,3,부산보훈복지회관
부산교통공사,1호선,초량,4,부산항국제여객터미널
부산교통공사,2호선,구명,3,가람중학교
부산교통공사,2호선,냉정,5,좋은삼선병원
부산교통공사,2호선,냉정,6,주양초등학교
부산교통공사,2호선,주례,3,주례럭키아파트
부산교통공사,2호선,주례,4,성동배드민턴실내체육관
부산교통공사,2호선,주례,5,농협은행(주례동지점)
부산교통공사,2호선,주례,6,주례현대아파트
부산교통공사,2호선,주례,7,사상구국민체육센터
부산교통공사,2호선,주례,8,부산시민스포츠센터
부산교통공사,2호선,사상(서부터미널),3,홈플러스(서부산점)
부산교통공사,2호선,사상(서부터미널),3,이마트(사상점)
부산교통공사,2호선,사상(서부터미널),3,애플아울렛
부산교통공사,2호선,서면,6,메리츠증권
부산교통공사,2호선,서면,7,메디컬센터
부산교통공사,2호선,서면,8,부산진소방서
부산교통공사,2호선,서면,9,부산진경찰서
부산교통공사,2호선,서면,9,부산진구청
부산교통공사,2호선,서면,11,한국투자증권
부산교통공사,2호선,서면,11,부산은행(부전동)
부산교통공사,2호선,사상(서부터미널),1,하나은행(사상지점)
부산교통공사,2호선,덕천(부산과기대),2,구포1동행정복지센터
부산교통공사,2호선,금곡,5,버스정류장(구포방면)
부산교통공사,2호선,금곡,6,부산광역시 인재개발원
부산교통공사,2호선,호포,2,금정산등산로입구
부산교통공사,2호선,양산(시청.동원과학기술대학교),1,남부고등학교
부산교통공사,2호선,양산(시청.동원과학기술대학교),1,양산중학교
부산교통공사,2호선,양산(시청.동원과학기술대학교),1,양산경찰서
부산교통공사,2호선,못골(남구청),1,롯데하이마트
부산교통공사,2호선,못골(남구청),1,삼성스토어(대연점)
부산교통공사,2호선,못골(남구청),2,윌리스요양병원
부산교통공사,2호선,못골(남구청),3,대연3구역주택재개발정비사업지역
부산교통공사,2호선,못골(남구청),4,연포초등학교
부산교통공사,2호선,문현,2,문현3동행정복지센터
부산교통공사,2호선,문현,2,문현지구대
부산교통공사,2호선,문현,3,부산시민회관
부산교통공사,2호선,문현,3,부산MBC
부산교통공사,2호선,국제금융센터.부산은행,1,부산은행본점
부산교통공사,2호선,국제금융센터.부산은행,2,성심복지센터
부산교통공사,2호선,국제금융센터.부산은행,2,국제금융센터 퀸즈W아파트
부산교통공사,2호선,국제금융센터.부산은행,2,금융단지새마을금고
부산교통공사,2호선,국제금융센터.부산은행,3,한국거래소
부산교통공사,2호선,국제금융센터.부산은행,3,주택도시보증공사본사
부산교통공사,2호선,국제금융센터.부산은행,3,한국자산관리공사본사
부산교통공사,2호선,국제금융센터.부산은행,3,부산국제금융센터
부산교통공사,2호선,국제금융센터.부산은행,3,국민은행(국제금융센터)
부산교통공사,2호선,국제금융센터.부산은행,4,금융센터디온플레이스 오피스텔
부산교통공사,2호선,국제금융센터.부산은행,4,나락서점
부산교통공사,2호선,국제금융센터.부산은행,4,전포돌산공원
부산교통공사,2호선,전포,6,전포종합사회복지관
부산교통공사,2호선,서면,6,하나은행(부전동지점)
부산교통공사,2호선,서면,6,서면공구골목
부산교통공사,2호선,서면,7,롯데백화점 부산본점
부산교통공사,2호선,서면,7,서면포장마차거리
부산교통공사,2호선,서면,8,스타벅스서면역점
부산교통공사,2호선,서면,8,에보스요양병원
부산교통공사,2호선,서면,9,하나은행(서면지점)
부산교통공사,2호선,서면,9,국민은행(부전동지점)
부산교통공사,2호선,서면,11,서면교통안내센터
부산교통공사,2호선,서면,11,BNK투자증권본사
부산교통공사,2호선,부암(온종합병원),6,롯데마트(부산점)
부산교통공사,2호선,부암(온종합병원),6,부암1동주민센터
부산교통공사,2호선,부암(온종합병원),6,가야차량사업소
부산교통공사,2호선,가야,3,가야삼한사랑채아파트
부산교통공사,2호선,가야,4,당감태화현대1단지.2단지 아파트
부산교통공사,2호선,동의대,7,부산진시니어클럽
부산교통공사,2호선,동의대,8,부산진구노인요양센터
부산교통공사,2호선,개금,1,신한은행(개금점)
부산교통공사,2호선,개금,1,중부산농협개금지점
