연번,쉼터명,상세주소,경도,위도
1193,감천2동7통주민쉼터,부산광역시 사하구 옥천로70번길 62-5,129.0109426,35.0925781
1194,13통쌈지공원,부산광역시 사하구 감천동 6-729,129.0089834,35.0958171
1195,감천2동주민센터옆주민쉼터,부산광역시 사하구 옥천로93번길 14-1,129.0091894,35.0947496
1196,감천문화마을내주민쉼터,부산광역시 사하구 감내2로 192  (감천동),129.0102821,35.097886
1197,사하구종합사회복지관,부산광역시 사하구 감내2로 21 (감천동),129.007591,35.0944486
1198,감천2동행정복지센터,부산광역시 사하구 옥천로93번길 14,129.0092779,35.0946569
1199,감천경로당,부산광역시 사하구 감내1로 167-1,129.0084043,35.0955063
1200,죽전경로당,부산광역시 사하구 감내1로 239-1 (감천동),129.009372,35.0981026
1201,금정구장애인복지관1층쉼터,부산광역시 금정구 서부로 77,129.098821,35.219616
1202,스마트쉼터(서1동),부산광역시 금정구 서동로100번길 1-4,129.097885,35.216508
1203,희망오차마을경로당,부산광역시 금정구 서동로104번길 34,129.0978103,35.2151325
1204,책마을보드랑작은도서관,부산광역시 금정구 서동로 115-1,129.0996184,35.216335
1205,서1동행정복지센터,부산광역시 금정구 서부로69번길 17 (서동),129.099116,35.2183206
1206,동진경로당,부산광역시 금정구 명서로45번길 11 (서동),129.0958303,35.2161622
1207,서1동새마을경로당,부산광역시 금정구 서부로69번길 35 (서동),129.0983865,35.2177618
1208,평화나눔경로당,부산광역시 금정구 서동중심로53번길 10,129.102922,35.2135718
1209,서2동행정복지센터,부산광역시 금정구 서동중심로 33 (서동),129.1044697,35.2128861
1210,서2동경로당,부산광역시 금정구 명서로45번길 99 (서동),129.0998134,35.2142579
1211,평화어린이공원,부산광역시 금정구 서동 141-22,129.1067578,35.2188277
1212,서3동화목경로당,부산광역시 금정구  서곡로8번길  21-1  (서동),129.1065117,35.216466
1213,서3동경로당,부산광역시 금정구  서곡로8번길  21-1  (서동),129.1065117,35.216466
1214,서3동행정복지센터,부산광역시 금정구 서곡로33번길 9 (서동),129.1039206,35.2171995
1215,은빛어린이공원,부산광역시 금정구 회천로13번길 87,129.1131896,35.2244268
1216,금사회동동행정복지센터,부산광역시 금정구 금사로85번길 2 (금사어울림센터),129.111093,35.2203
1217,금정구종합사회복지관,부산광역시 금정구 반송로490번길 47 (금사동),129.1184333,35.2142864
1218,금사동새마을금고회동지점,부산광역시 금정구 회천로 1 (회동동),129.1170251,35.226257
1219,금사동새마을금고본점,부산광역시 금정구 금사로 81 (금사동),129.1113147,35.2199706
1220,금동경로당,부산광역시 금정구 회천로13번길 87 (금동경로당),129.113345,35.224458
1221,학수경로당,부산광역시 금정구 오시게로 88,129.0889916,35.2249712
1222,부곡1동행정복지센터,부산광역시 금정구 동부곡로6번길 29 (부곡동),129.0920994,35.2244011
1223,늘푸른아파트경로당,부산광역시 금정구 동현로 67 (부곡동 늘푸른아파트),129.0967953,35.2228996
1224,가마실공원,부산광역시 금정구 부곡동 296-2,129.0917997,35.2280518
1225,부곡2동행정복지센터,부산광역시 금정구 동부곡로15번길 76,129.094182,35.229848
1226,대우아파트할아버지경로당,부산광역시 금정구  부산대학로  10   (부곡동 부곡대우아파트),129.089989,35.233119
1227,금정청소년수련관1층,부산광역시 금정구 기찰로96번길 47 (금정청소년수련관),129.095025,35.237833
1228,금샘도서관Cafe금샘,부산광역시 금정구 부곡동 982,129.094315,35.238974
1229,금정구청민원실,부산광역시 금정구 중앙대로 1777 (금정구청),129.092253,35.242765
1230,기찰경로당,부산광역시 금정구 기찰로108번길 38,129.095595,35.2415979
1231,기찰장수부녀회경로당,부산광역시 금정구 기찰로 124,129.0943786,35.2416859
1232,부곡3동행정복지센터,부산광역시 금정구  기찰로  107  부곡3동주민센터 (부곡동),129.0938123,35.2405199
1233,경남한신경로당,부산광역시 금정구 중앙대로1685번길 24 (경남한신아파트),129.089925,35.237525
1234,부곡뉴그린아파트경로당,부산광역시 금정구 동현로 90 (부곡동 뉴그린아파트),129.0942525,35.2204942
1235,은빛사랑채도서관,부산광역시 금정구 서동로60번길 13-22,129.0940709,35.2174005
1236,부곡4동행정복지센터,부산광역시 금정구 부곡로18번안길 37 (부곡동),129.0885586,35.2199316
1237,온천천작은도서관,부산광역시 금정구 장전동 242-2,129.088206,35.237268
1238,미리내작은도서관,부산광역시 금정구 금강로347번길 32,129.0850138,35.2388409
1239,장전1동행정복지센터,부산광역시 금정구 수림로71번길 36 (장전동),129.0844618,35.2382689
1240,백조경로당,부산광역시 금정구 부산대학로50번길 51 (장전동),129.0863573,35.2336709
1241,대한노인회금정지회,부산광역시 금정구 장전온천천로113번길 12 (장전동),129.0884249,35.2352066
1242,장전2동행정복지센터,부산광역시 금정구 소정로 19 (장전동),129.080975,35.227794
1243,장전2동할아버지경로당,부산광역시 금정구 식물원로40번길 27 (장전동),129.0844363,35.2262613
1244,장전2동할머니경로당,부산광역시 금정구 식물원로40번길 27 (장전동),129.0844202,35.2262526
1245,조리공원,부산광역시 금정구 두구로51번길 162,129.1116221,35.3035498
1246,대두경로당,부산광역시 금정구 대두로20번길 35,129.1087937,35.2968395
1247,수내경로당,부산광역시 금정구 수내1길 17-2,129.1121164,35.2912789
1248,선동신천마을회관,부산광역시 금정구 신천로35번길 2 (선동),129.1115696,35.276726
1249,선두구동행정복지센터,부산광역시 금정구 두구죽전1길 13 (두구동),129.1133882,35.2982172
1250,남광종합사회복지관쉼터,부산광역시 금정구 중앙대로2349번길 3 (남광사회복지회),129.099494,35.293373
1251,놀이마당공원,부산광역시 금정구 놀이마당로 5 (놀이마당 공중화장실),129.087273,35.275711
1252,청룡노포동행정복지센터,부산광역시 금정구  청룡로  25  청룡노포동주민센터 (청룡동),129.0898668,35.2752569
1253,청룡경로당,부산광역시 금정구 청룡예전로 8-12 (청룡동),129.0923616,35.2744823
1254,금정구노인복지관,부산광역시 금정구 청룡예전로 110 (청룡동),129.0848266,35.2792086
1255,금정도서관,부산광역시 금정구 금정도서관로 33,129.096229,35.2724717
1256,금정구가족센터3층,부산광역시 금정구 중앙대로 1992,129.092117,35.262193
1257,스마트쉼터(남산동),부산광역시 금정구 중앙대로 2033 (정암프라자),129.092332,35.265759
1258,요산꽃님공원,부산광역시 금정구 팔송로 51,129.0869449,35.2718466
1259,남산동행정복지센터,부산광역시 금정구 중앙대로2097번길 4 (남산동),129.0922562,35.2716512
1260,머드레경로당,부산광역시 금정구 범어천로52번길 25-1 (남산동),129.0908065,35.2711794
1261,금샘마을도서관,부산광역시 금정구 금강로 673,129.088961,35.267617
1262,머드레작은도서관,부산광역시 금정구 범어천로52번길 25-3,129.090803,35.271157
1263,금정문화회관ART라운지,부산광역시 금정구 체육공원로 7 (금정문화회관),129.09373,35.245856
1264,구서1동행정복지센터,부산광역시 금정구 수림로72번길 123 (구서동),129.0869442,35.2451153
1265,구서본동경로당,부산광역시 금정구 수림로72번길 123 (구서동),129.0870067,35.2452231
1266,두실새싹공원,부산광역시 금정구 구서동 1023-42,129.0857652,35.2578533
1267,구서2동새마을금고,부산광역시 금정구  금강로  568   (구서동),129.0879124,35.2581942
1268,구서2동행정복지센터,부산광역시 금정구 금강로 584 (구서동),129.0879446,35.2595693
1269,선경12차아파트경로당,부산광역시 금정구 구서중앙로 20 (구서동 선경아파트),129.0893154,35.255615
1270,금정산성광장,부산광역시 금정구 산성로 501  (금성동 다목적광장 공중화장실),129.0573413,35.2462072
1271,금성동행정복지센터,부산광역시 금정구 산성로 452 (금성동),129.0561336,35.2503395
1272,공해경로당,부산광역시 금정구 산성로 520-2 (금성동),129.0555355,35.2446572
1273,금성동경로당,부산광역시 금정구 북문로 14 (금성동),129.0568127,35.251213
1274,금성동할아버지경로당,부산광역시 금정구 산성로 429,129.054148,35.251387
1275,금성동할머니경로당,부산광역시 금정구 산성로 429,129.054127,35.251387
1276,대저1동주민센터,부산광역시 강서구 대저로221번길 19 (대저1동),128.976907,35.215501
1277,대지상리경로당,부산광역시 강서구 대저로89번나길 8 (대저1동),128.9641,35.2178
1278,강서노인종합복지관,부산광역시 강서구 체육공원로 39 (대저1동),128.9734744,35.2073399
1279,중리2구경로당,부산광역시 강서구 평강로345번길 101 (대저1동),128.9455472,35.2191063
1280,사덕상리할머니경로당,부산광역시 강서구 체육공원로6번길 84 (대저1동),128.9782798,35.2068332
1281,평강경로당,부산광역시 강서구 낙동북로212번길 17 (대저1동),128.9509991,35.2135369
1282,동연정경로당,부산광역시 강서구 대저로171번나길 56,128.9729,35.2176
1283,상방공원정자,부산광역시 강서구 대저2동 3136-1,128.952575,35.172782
1284,사두경로당,부산광역시 강서구 공항로811번다길 92 (대저2동),128.9523803,35.1781484
1285,중앙경로당,부산광역시 강서구 공항로811번다길 23-4 (대저2동),128.9559089,35.1791642
1286,강서도서관,부산광역시 강서구 공항로811번길 10 (대저2동),128.9572369,35.1801754
1287,대저2동주민센터,부산광역시 강서구 공항로811번가길 30-1 (대저2동),128.9564771,35.1785352
1288,강서시니어클럽,부산광역시 강서구 공항로811번가길 30 (대저2동),128.9568141,35.1787105
1289,동자경로당,부산광역시 강서구 송동길 481 (대저2동),128.9376628,35.146694
1290,강동신덕경로당,부산광역시 강서구 제도로 1003 (강동동),128.9269315,35.2010064
1291,대사1통경로당,부산광역시 강서구 낙동북로13번길 36-6 (강동동),128.9333122,35.2209584
1292,강동동주민센터,부산광역시 강서구 제도로 1171 (강동동),128.9353036,35.2143801
1293,강동보건지소,부산광역시 강서구 낙동북로102번길 76 (강동동),128.9376317,35.2161661
1294,본동경로당,부산광역시 강서구 낙동남로991번길 5 (명지동),128.9215081,35.1146017
1295,신포경로당,부산광역시 강서구 신포길39번길 25-21 (명지동),128.931015,35.1130292
1296,명지노인종합복지관,부산광역시 강서구 명지국제13로 33 (명지동),128.923025,35.1105621
1297,너울공원정자,부산광역시 강서구 명지국제6로220번길 30 (명지동),128.9240384,35.0942743
1298,명지1동주민센터,부산광역시 강서구 명지동 1996,128.9072388,35.1003936
1299,진목경로당,부산광역시 강서구 낙동남로 1036-6 (명지동),128.9256035,35.1128992
1300,교육지원센터,부산광역시 강서구 명지오션시티11로 33 (명지동),128.8997226,35.0845254
1301,바다공원정자,부산광역시 강서구 명지오션시티2로 17 (명지동),128.9001012,35.0878975
1302,명지2동주민센터,부산광역시 강서구 명지오션시티11로 35 (명지동),128.9000653,35.0845432
1303,행복마을경로당,부산광역시 강서구 명지오션시티10로 132 (명지동),128.9103805,35.0866457
1304,해포도경로당,부산광역시 강서구 봉림길94번길 24 (봉림동),128.8953172,35.1728798
1305,시만마을회관,부산광역시 강서구 식만로 253-2 (식만동),128.9140207,35.2149709
1306,가락동주민센터,부산광역시 강서구 가락대로 1476 (죽림동),128.9018,35.1964
1307,가락보건지소,부산광역시 강서구 가락대로 1476 (죽림동),128.9017958,35.1962668
1308,화전공원정자,부산광역시 강서구 화전산단5로 84,128.879852,35.105585
1309,웃들공원정자,부산광역시 강서구 녹산산단262로 6 (송정동),128.882504,35.114831
1310,신호동주민센터,부산광역시 강서구 신호산단4로 56,128.87913,35.085456
1311,화연공원정자,부산광역시 강서구 화전동 597-2,128.8799811,35.1022043
